population,metric,contrast,delta,lower95,upper95,lower99,upper99
all,center_mm,s1_l1_vs_residual,-0.31601510825112555,-2.3685031574201627,2.0234053299257493,-2.734604039217462,2.4143740000257172
all,center_mm,s1_l1_vs_fp,-32.81160887160936,-46.8392888532905,-19.091014532454505,-50.89696424606292,-15.18295067285088
all,center_mm,s1_l0_vs_residual,-0.3017191799835466,-2.3690986379461147,2.0803940062528907,-2.7599408722190706,2.4762611836304056
all,center_mm,s1_l0_vs_fp,-32.79731294334178,-46.830731814294325,-19.060740803921234,-50.85141985691616,-15.146132131290909
updates,add_01,spatial_with_latent,0.08858246399721992,-0.1906796128394161,0.3722901312925859,-0.2856893730894281,0.4410145839726938
updates,add_01,spatial_without_latent,0.19824978384708913,-0.14023406186957388,0.5810489493367627,-0.22730342619267802,0.6693039968894293
updates,add_01,remove_latent_without_spatial,-0.07907828121557259,-0.3230104167519636,0.16374397951688496,-0.37286401319290463,0.21586262521689656
updates,add_01,remove_latent_with_spatial,0.030589038634296628,-0.13459204354435653,0.20352548286275965,-0.17413614846368056,0.24961994954508768
updates,add_01,interaction,0.10966731984986922,-0.20096685882008422,0.42168401495079927,-0.2735413405220565,0.4877219087309631
updates,add_01,s0_l1_vs_residual,0.5398713381271207,-0.354538420189416,1.490614938508414,-0.5586726787048223,1.7117750251376025
updates,add_01,s0_l1_vs_fp,5.871964172958847,1.6285578670216023,9.790921520651672,0.481086943531294,11.023640645228223
updates,add_01,s0_l0_vs_residual,0.46079305691154815,-0.3805456537244932,1.3102250624002976,-0.5821374095539114,1.545955474412471
updates,add_01,s0_l0_vs_fp,5.792885891743275,1.452298683948443,9.812367635422044,0.28774200942334194,11.093890163538086
updates,add_01,s1_l1_vs_residual,0.6284538021243407,-0.270524250963326,1.6001294652090445,-0.46684059609404005,1.8244972833908069
updates,add_01,s1_l1_vs_fp,5.960546636956067,1.6728838105206605,9.990695899191055,0.49855222528419063,11.203886140563055
updates,add_01,s1_l0_vs_residual,0.6590428407586373,-0.21315845470888664,1.6223370866716151,-0.4036195380581828,1.8373408835763805
updates,add_01,s1_l0_vs_fp,5.991135675590364,1.7918618884070119,9.923267409251618,0.650754964170886,11.153263377947496
updates,adds_005,spatial_with_latent,0.03262070011113849,-0.1815958381404581,0.2450993148951674,-0.23613196558159152,0.3046684830146522
updates,adds_005,spatial_without_latent,0.32165922490021615,-0.02572106033206545,0.7024915638702658,-0.09447595888125775,0.7969170208319344
updates,adds_005,remove_latent_without_spatial,-0.08369253464564963,-0.4040811813397294,0.21291927048549647,-0.4715408006842148,0.2800890541106756
updates,adds_005,remove_latent_with_spatial,0.20534599014342803,0.010802732512182094,0.417485879564348,-0.021148130824706256,0.46950067072198504
updates,adds_005,interaction,0.28903852478907766,-0.01414133334259695,0.6221823099096018,-0.0827253018099114,0.7049649152151616
updates,adds_005,s0_l1_vs_residual,0.8048542178371036,-0.03919438423599394,1.730556194285682,-0.22788002755066705,1.9588799112792608
updates,adds_005,s0_l1_vs_fp,12.579366140894706,7.989062853973396,16.835485899620387,6.625109989044572,18.166217343685073
updates,adds_005,s0_l0_vs_residual,0.721161683191454,-0.0108557114326885,1.4863563313852726,-0.2195111713266837,1.6899674592250018
updates,adds_005,s0_l0_vs_fp,12.495673606249056,7.846116238287603,16.80846320027436,6.457434357955097,18.154075084134774
updates,adds_005,s1_l1_vs_residual,0.8374749179482421,-0.12730200568613517,1.899223106684253,-0.353518169482142,2.158870904436346
updates,adds_005,s1_l1_vs_fp,12.611986841005844,7.996633402985207,16.907024891645836,6.600433189170583,18.249724672077118
updates,adds_005,s1_l0_vs_residual,1.0428209080916702,0.14687810660322462,2.0416132506552946,-0.018247921873632854,2.2825957453415633
updates,adds_005,s1_l0_vs_fp,12.817332831149272,8.205644694561327,17.12903488779492,6.775872895491768,18.49061334718744
updates,adds_01,spatial_with_latent,-0.07678604754327978,-0.2625998597391842,0.10360629830865661,-0.30658156886120663,0.14300723361980947
updates,adds_01,spatial_without_latent,0.018742713530016886,-0.186641244523906,0.26724069569910675,-0.2167473553681399,0.3003483222542917
updates,adds_01,remove_latent_without_spatial,-0.09737927686883552,-0.319630769100587,0.0952477861471962,-0.3605683209188122,0.13061408837986824
updates,adds_01,remove_latent_with_spatial,-0.001850515795538854,-0.10886531277540072,0.09433147658192949,-0.12676245638150221,0.1094689659418381
updates,adds_01,interaction,0.09552876107329666,-0.13492107396919442,0.29819498361445335,-0.19681881670051965,0.3450550154328987
updates,adds_01,s0_l1_vs_residual,0.5778787631960256,-0.3083258321177226,1.486253067799806,-0.4705612180461652,1.7074412945190087
updates,adds_01,s0_l1_vs_fp,11.656863388931143,7.007288609259204,16.417894196916937,5.596870110936581,17.666038781157802
updates,adds_01,s0_l0_vs_residual,0.4804994863271901,-0.3118163857449794,1.273422662442874,-0.47429265167679047,1.4906039514357372
updates,adds_01,s0_l0_vs_fp,11.559484112062307,6.808321337631672,16.395885918442385,5.344849301890927,17.68754516072822
updates,adds_01,s1_l1_vs_residual,0.5010927156527458,-0.4276282452460606,1.4876680528779835,-0.6094370421744305,1.7233890338924278
updates,adds_01,s1_l1_vs_fp,11.580077341387863,6.9303560857455695,16.337041981549525,5.535677253514053,17.627188592826762
updates,adds_01,s1_l0_vs_residual,0.49924219985720697,-0.4525691365068759,1.4801585192558697,-0.6463553825182676,1.7213192284600296
updates,adds_01,s1_l0_vs_fp,11.578226825592324,6.925898148499191,16.34969548486363,5.488564707074043,17.626908964002308
updates,rotation_deg,spatial_with_latent,-0.08252188261367621,-0.15688394622757168,0.021748412600482485,-0.17643280981382442,0.05184183314643096
updates,rotation_deg,spatial_without_latent,0.12317615520338876,-0.19142462942448119,0.44960456738465127,-0.25001095027082765,0.5281853374566777
updates,rotation_deg,remove_latent_without_spatial,-0.01533148910873905,-0.11061847243032066,0.11573196727121411,-0.1373469797972408,0.1500136860502943
updates,rotation_deg,remove_latent_with_spatial,0.19036654870832592,-0.09952302758616458,0.49903486419255955,-0.1384921485740889,0.5641494828225141
updates,rotation_deg,interaction,0.20569803781706497,-0.1387271144007581,0.5439077118519327,-0.2098009756357724,0.6192354897326299
updates,rotation_deg,s0_l1_vs_residual,-0.23025121504776536,-1.1729990343043184,0.7403056592905862,-1.4216591979222726,0.9889239040869228
updates,rotation_deg,s0_l1_vs_fp,-3.3722468180925986,-6.67237272035124,0.23881054083184258,-7.863507721343164,1.1276109898409656
updates,rotation_deg,s0_l0_vs_residual,-0.2455827041565044,-1.2067668464463108,0.7639029410862006,-1.4708499424695967,1.0236903506616828
updates,rotation_deg,s0_l0_vs_fp,-3.3875783072013377,-6.6694281257142185,0.23488103170104133,-7.9328001836742565,1.121482997893103
updates,rotation_deg,s1_l1_vs_residual,-0.31277309766144157,-1.255506959673738,0.6770062825569845,-1.5134015296820105,0.9304574064634934
updates,rotation_deg,s1_l1_vs_fp,-3.454768700706275,-6.718069284656424,0.13277480906924896,-7.946403518094523,0.9957177481000166
updates,rotation_deg,s1_l0_vs_residual,-0.12240654895311565,-1.0397946173761963,0.8220068555966145,-1.3027204619486308,1.0592495160534223
updates,rotation_deg,s1_l0_vs_fp,-3.264402151997949,-6.457171084354349,0.23545389434535544,-7.548254101110135,1.1239736799926083
updates,center_mm,spatial_with_latent,0.020808391743033283,-0.039200604949578645,0.0763760862685639,-0.055119850813119244,0.08990659395606317
updates,center_mm,spatial_without_latent,0.030189232730156945,-0.06764501782738827,0.12700046229266543,-0.09145151803867739,0.14730571066642126
updates,center_mm,remove_latent_without_spatial,0.005123191527495408,-0.07582750422486147,0.09102094067410124,-0.08987105377242639,0.1052696033368613
updates,center_mm,remove_latent_with_spatial,0.01450403251461907,-0.04220056048908729,0.08205254693899197,-0.05298226043365913,0.09368948559668881
updates,center_mm,interaction,0.009380840987123662,-0.0892880990997943,0.1200294213093893,-0.10666378943297748,0.14711727897985846
updates,center_mm,s0_l1_vs_residual,-0.34118144965537667,-2.4032420608875666,2.0371368955218947,-2.7679917187283727,2.402261858264806
updates,center_mm,s0_l1_vs_fp,-33.307118430195345,-47.53059064091254,-19.404569407403613,-51.6394669705998,-15.438683806008815
updates,center_mm,s0_l0_vs_residual,-0.33605825812788126,-2.3709860324805145,2.0116776602026376,-2.7249371624249115,2.380618821583723
updates,center_mm,s0_l0_vs_fp,-33.30199523866785,-47.54322024368329,-19.329150509645718,-51.65792720449861,-15.366243976819382
updates,center_mm,s1_l1_vs_residual,-0.3203730579123434,-2.402845242645011,2.056789026798983,-2.7748134595027394,2.453120117943347
updates,center_mm,s1_l1_vs_fp,-33.286310038452314,-47.51547016615102,-19.364572183224855,-51.63435668186813,-15.400161088280049
updates,center_mm,s1_l0_vs_residual,-0.3058690253977243,-2.4032006137060464,2.1142096770323007,-2.8003416957011216,2.516027857841644
updates,center_mm,s1_l0_vs_fp,-33.27180600593769,-47.510348547533226,-19.33737496531526,-51.58803050623288,-15.362806788364852
bad_initial_first8,add_01,spatial_with_latent,-0.9000721500721554,-1.3958732693414024,-0.40784472327441346,-1.52532519563769,-0.27691341096098376
bad_initial_first8,add_01,spatial_without_latent,-0.919913419913442,-1.397058823529413,-0.4411713643790818,-1.5246233783917669,-0.3055555555555571
bad_initial_first8,add_01,remove_latent_without_spatial,0.019841269841286646,-0.15625,0.2604166666666643,-0.1666666666666714,0.27777777777777857
bad_initial_first8,add_01,remove_latent_with_spatial,0.0,-0.09765625,0.09765625,-0.1041666666666714,0.1041666666666714
bad_initial_first8,add_01,interaction,-0.019841269841286646,-0.23148148148148096,0.18294399099351483,-0.2604166666666643,0.23897058823529704
bad_initial_first8,add_01,s0_l1_vs_residual,1.448558386058373,-0.055717158658334744,3.1763345884439613,-0.43986512534306826,3.656764602109553
bad_initial_first8,add_01,s0_l1_vs_fp,-7.429327616827614,-10.974731449070006,-3.022337796653148,-12.175000379749157,-1.922623256033209
bad_initial_first8,add_01,s0_l0_vs_residual,1.4683996558996597,0.04835853612278882,3.1273196778711436,-0.3340586419753084,3.60770268946739
bad_initial_first8,add_01,s0_l0_vs_fp,-7.409486346986327,-10.98222780401574,-2.935805003819701,-12.18083089065665,-1.8070923801978342
bad_initial_first8,add_01,s1_l1_vs_residual,0.5484862359862177,-0.809163897825492,2.158114892610819,-1.1941734749455333,2.6178229289745345
bad_initial_first8,add_01,s1_l1_vs_fp,-8.329399766899769,-11.91054892438934,-3.847804733187146,-13.076793596521844,-2.673240586573937
bad_initial_first8,add_01,s1_l0_vs_residual,0.5484862359862177,-0.7476059067125704,2.1050333130411194,-1.1339634439634447,2.5454332309846888
bad_initial_first8,add_01,s1_l0_vs_fp,-8.329399766899769,-11.937907225705938,-3.8519762949039276,-13.097131198721508,-2.673240586573937
bad_initial_first8,adds_005,spatial_with_latent,-0.5226370851370916,-0.8071558879233557,-0.23196357870071907,-0.9046979445187159,-0.15775156917735714
bad_initial_first8,adds_005,spatial_without_latent,-0.47077922077922096,-0.7429534313725416,-0.14806626149263827,-0.8099436906067339,-0.059515542328044305
bad_initial_first8,adds_005,remove_latent_without_spatial,0.04734848484848442,-0.18644957983192967,0.2810846560846585,-0.23612540849673513,0.33700980392156055
bad_initial_first8,adds_005,remove_latent_with_spatial,0.09920634920635507,-0.23148148148146674,0.3865740740740765,-0.2604166666666856,0.44921875
bad_initial_first8,adds_005,interaction,0.05185786435787065,-0.30318116830064523,0.39447119942343134,-0.3906298950501253,0.4771218662779023
bad_initial_first8,adds_005,s0_l1_vs_residual,1.099981615606623,-0.440890500771026,2.42562589491559,-0.9245462444237057,2.8017786110838396
bad_initial_first8,adds_005,s0_l1_vs_fp,-2.0061206154956324,-5.138766400657499,1.2754744764541248,-6.238611607720407,2.3125550470636664
bad_initial_first8,adds_005,s0_l0_vs_residual,1.1473301004551075,-0.3325453498707226,2.3691266046045647,-0.7568808096653622,2.7492654318338006
bad_initial_first8,adds_005,s0_l0_vs_fp,-1.958772130647148,-5.0822553779805615,1.369624713843936,-6.206406429218947,2.4412735095034717
bad_initial_first8,adds_005,s1_l1_vs_residual,0.5773445304695315,-0.9052737499428647,1.876605705062597,-1.3327117286308328,2.2498251813999066
bad_initial_first8,adds_005,s1_l1_vs_fp,-2.528757700632724,-5.624441438191429,0.7662359342046813,-6.685391323431204,1.8277226863478917
bad_initial_first8,adds_005,s1_l0_vs_residual,0.6765508796758866,-0.8662008365861676,2.017371957342078,-1.328148926022374,2.4347417798704507
bad_initial_first8,adds_005,s1_l0_vs_fp,-2.429551351426369,-5.543282166329062,0.8413684116808895,-6.600365290346913,1.9048107274669772
bad_initial_first8,adds_01,spatial_with_latent,-0.17659423909422856,-0.5754829607943236,0.3025573486970752,-0.6886898603346083,0.4166666666666714
bad_initial_first8,adds_01,spatial_without_latent,-0.02091658341657876,-0.34482814396372563,0.40080985637627076,-0.4182449494949481,0.4861190025252545
bad_initial_first8,adds_01,remove_latent_without_spatial,-0.1968864468864524,-0.41108630952381053,0.0,-0.45307853553557165,0.0
bad_initial_first8,adds_01,remove_latent_with_spatial,-0.04120879120880261,-0.1953125,0.1116071428571388,-0.2083333333333286,0.1190476190476204
bad_initial_first8,adds_01,interaction,0.1556776556776498,-0.12430752840908424,0.462378701480566,-0.18382352941176805,0.5394345238095042
bad_initial_first8,adds_01,s0_l1_vs_residual,0.24465811965811213,-1.2579308712121602,2.02547674162256,-1.564291125541127,2.4107396509740138
bad_initial_first8,adds_01,s0_l1_vs_fp,-1.1842168248418545,-3.9947106828849246,1.6087694260268857,-4.733423689260094,2.4669400825397005
bad_initial_first8,adds_01,s0_l0_vs_residual,0.04777167277165972,-1.4931754886464261,1.8451554232804266,-1.8028044676342054,2.2259534098727154
bad_initial_first8,adds_01,s0_l0_vs_fp,-1.381103271728307,-4.199927126146388,1.4532513868050458,-4.948585322478176,2.249557198826485
bad_initial_first8,adds_01,s1_l1_vs_residual,0.06806388056388357,-1.3933370028079353,1.8762132883456613,-1.713414929278816,2.2081382569536614
bad_initial_first8,adds_01,s1_l1_vs_fp,-1.360811063936083,-4.220994472682778,1.576846865911823,-4.8956280945376225,2.440010608944412
bad_initial_first8,adds_01,s1_l0_vs_residual,0.026855089355080963,-1.4460318469501487,1.8469215629142157,-1.7584460896011276,2.1569634393384556
bad_initial_first8,adds_01,s1_l0_vs_fp,-1.4020198551448857,-4.1965681022994055,1.50772589735517,-4.878949876078803,2.374784705312055
bad_initial_first8,rotation_deg,spatial_with_latent,0.10584036336734215,-0.005415469616610302,0.2081870679357884,-0.031140639432983827,0.23593399207539462
bad_initial_first8,rotation_deg,spatial_without_latent,-0.005009002609874358,-0.06821536782653528,0.06736615787188001,-0.09249762301920984,0.08410972075544731
bad_initial_first8,rotation_deg,remove_latent_without_spatial,-0.01573697639172167,-0.03888135536817856,0.016001126513604722,-0.047909581046880235,0.024899296301496017
bad_initial_first8,rotation_deg,remove_latent_with_spatial,-0.12658634236893818,-0.20006859288190154,-0.022704820205505207,-0.2172184163502945,-0.004160163677963992
bad_initial_first8,rotation_deg,interaction,-0.11084936597721651,-0.18852226735769761,-0.009473706112039975,-0.205184666466789,0.004704425412509287
bad_initial_first8,rotation_deg,s0_l1_vs_residual,0.2724448620337796,-0.43903357157480905,0.9204004044157361,-0.603727598406389,1.0566637847858704
bad_initial_first8,rotation_deg,s0_l1_vs_fp,3.2228216773543394,1.6595868908102502,4.543154191798607,1.119524148589984,4.984875474237167
bad_initial_first8,rotation_deg,s0_l0_vs_residual,0.25670788564205793,-0.448988986212338,0.905276652926775,-0.609369312592682,1.0334917344720542
bad_initial_first8,rotation_deg,s0_l0_vs_fp,3.2070847009626178,1.644323778793132,4.530305748757542,1.101099151692966,4.970810342830084
bad_initial_first8,rotation_deg,s1_l1_vs_residual,0.37828522540112175,-0.36444621262403626,1.055836032044697,-0.5312999332445361,1.2081036317032816
bad_initial_first8,rotation_deg,s1_l1_vs_fp,3.3286620407216816,1.7778945597413638,4.628189625057901,1.254512941612579,5.066056160005712
bad_initial_first8,rotation_deg,s1_l0_vs_residual,0.2516988830321836,-0.45522052612876623,0.9221036756670329,-0.6180607546294665,1.0599507640821326
bad_initial_first8,rotation_deg,s1_l0_vs_fp,3.2020756983527434,1.6586261409731293,4.51859250111965,1.122861966780483,4.971771954178694
bad_initial_first8,center_mm,spatial_with_latent,0.16524356130194384,0.06500194301343276,0.25623287964165314,0.03300245663323843,0.28241862326737355
bad_initial_first8,center_mm,spatial_without_latent,0.1596019476281434,0.03809167055467331,0.27065288390018977,0.005945672031473849,0.3028609775738306
bad_initial_first8,center_mm,remove_latent_without_spatial,0.03390310879159486,-0.024143404672415335,0.09844594009386233,-0.03722071771016791,0.11666811280692668
bad_initial_first8,center_mm,remove_latent_with_spatial,0.02826149511779441,-0.0521927941097712,0.11732197891638106,-0.07132625675458987,0.13902340919008555
bad_initial_first8,center_mm,interaction,-0.00564161367380045,-0.07010485925898284,0.060186346973862194,-0.08550922262472971,0.07805882760140767
bad_initial_first8,center_mm,s0_l1_vs_residual,-0.8988700716352298,-1.7051128573095948,-0.21614979393192246,-1.904543520768054,-0.06464323959945974
bad_initial_first8,center_mm,s0_l1_vs_fp,-1.3941563781540633,-4.25613285783135,1.419854797179962,-5.1496781107939835,2.108599983963347
bad_initial_first8,center_mm,s0_l0_vs_residual,-0.864966962843635,-1.6721043639056807,-0.17967906602906822,-1.8765856743092073,-0.02434637261192827
bad_initial_first8,center_mm,s0_l0_vs_fp,-1.3602532693624685,-4.241405356780665,1.455572547782148,-5.126722776951923,2.185600283207204
bad_initial_first8,center_mm,s1_l1_vs_residual,-0.733626510333286,-1.5668167767758931,-0.02289098494656799,-1.7733570401087049,0.14450258844862574
bad_initial_first8,center_mm,s1_l1_vs_fp,-1.2289128168521195,-4.080979214308431,1.5590017706585695,-4.958142284894296,2.2480857047016487
bad_initial_first8,center_mm,s1_l0_vs_residual,-0.7053650152154916,-1.555673461709663,0.03235572958013032,-1.7837460505014466,0.21234867001302438
bad_initial_first8,center_mm,s1_l0_vs_fp,-1.200651321734325,-4.109600613834473,1.6294509907343955,-4.993896293863902,2.3468479003310385
asymmetric_bad_initial_first8,add_01,spatial_with_latent,-0.7968717790146371,-1.3099400599400615,-0.3433987887112937,-1.4612495866402215,-0.16691979895105202
asymmetric_bad_initial_first8,add_01,spatial_without_latent,-0.6338899196042149,-1.12179487179489,-0.19737480590063344,-1.2500000000000142,-0.06510416666667136
asymmetric_bad_initial_first8,add_01,remove_latent_without_spatial,-0.09920634920634086,-0.22727272727273373,0.0,-0.25,0.0
asymmetric_bad_initial_first8,add_01,remove_latent_with_spatial,0.06377551020408134,0.0,0.14204545454545325,0.0,0.15625
asymmetric_bad_initial_first8,add_01,interaction,0.1629818594104222,0.0,0.3385416666666714,0.0,0.3693181818182012
asymmetric_bad_initial_first8,add_01,s0_l1_vs_residual,0.9426684426684204,-0.5059697855750542,2.9034467574908733,-0.9336449712460623,3.4293738476030025
asymmetric_bad_initial_first8,add_01,s0_l1_vs_fp,-9.924728049728046,-14.638149610805849,-4.400819061267754,-16.04209419053169,-2.985886437908536
asymmetric_bad_initial_first8,add_01,s0_l0_vs_residual,0.8434620934620796,-0.5934625270562864,2.7849456414797307,-1.0763904498279466,3.3480850168350056
asymmetric_bad_initial_first8,add_01,s0_l0_vs_fp,-10.023934398934387,-14.71691337719298,-4.506372069694446,-16.11535834535834,-3.0728611894319124
asymmetric_bad_initial_first8,add_01,s1_l1_vs_residual,0.1457966636537833,-1.3053920905483725,2.067619785517518,-1.8155092592592728,2.7030619759028696
asymmetric_bad_initial_first8,add_01,s1_l1_vs_fp,-10.721599828742683,-15.381388793498177,-5.242207228535352,-16.83333761724387,-3.796533273013599
asymmetric_bad_initial_first8,add_01,s1_l0_vs_residual,0.20957217385786464,-1.2141504329004436,2.1135782586150076,-1.7216379974192484,2.718039669162574
asymmetric_bad_initial_first8,add_01,s1_l0_vs_fp,-10.657824318538601,-15.29527066202825,-5.213664940828392,-16.751619149080085,-3.757455322455321
asymmetric_bad_initial_first8,adds_005,spatial_with_latent,-0.5379045557616848,-0.9167140151515194,-0.17361111111111427,-1.039944903581258,-0.056278280543040335
asymmetric_bad_initial_first8,adds_005,spatial_without_latent,-0.527597402597408,-0.8680555555555571,-0.09469696969695462,-0.9469696969697026,0.0
asymmetric_bad_initial_first8,adds_005,remove_latent_without_spatial,0.1314162028447754,-0.1923076923076934,0.4419191919191974,-0.22727272727273373,0.5208333333333286
asymmetric_bad_initial_first8,adds_005,remove_latent_with_spatial,0.14172335600905228,-0.3205128205128176,0.5528846153846132,-0.37878787878788955,0.6534090909090935
asymmetric_bad_initial_first8,adds_005,interaction,0.010307153164276883,-0.48611111111111427,0.47620174963926853,-0.612752953745612,0.6071753246753093
asymmetric_bad_initial_first8,adds_005,s0_l1_vs_residual,1.0301281060209533,-0.785481868142515,2.6929865562678024,-1.4437413194444395,3.2106432894590804
asymmetric_bad_initial_first8,adds_005,s0_l1_vs_fp,-0.6382035623107072,-4.7012875796079046,3.2722943722943887,-5.950128517316011,4.543321907644785
asymmetric_bad_initial_first8,adds_005,s0_l0_vs_residual,1.1615443088657287,-0.5852864583333307,2.7365958694083603,-1.1488235780423368,3.1731347818847837
asymmetric_bad_initial_first8,adds_005,s0_l0_vs_fp,-0.5067873594659318,-4.552785409035408,3.4080728705180374,-5.81357916343524,4.7735160223763256
asymmetric_bad_initial_first8,adds_005,s1_l1_vs_residual,0.49222355025926845,-1.252212429393224,2.154488272144514,-1.8316753472222285,2.6964241751545366
asymmetric_bad_initial_first8,adds_005,s1_l1_vs_fp,-1.176108118072392,-5.195239222582963,2.726185324608319,-6.475605349511586,4.010590733994244
asymmetric_bad_initial_first8,adds_005,s1_l0_vs_residual,0.6339469062683207,-1.2277031680440809,2.3558017355666325,-1.8343465735653328,2.922693781541539
asymmetric_bad_initial_first8,adds_005,s1_l0_vs_fp,-1.0343847620633397,-5.033711881067637,2.751580405951477,-6.2494451899982275,4.0631502706744635
asymmetric_bad_initial_first8,adds_01,spatial_with_latent,-0.10242733457018005,-0.6613887320409165,0.5366161616161523,-0.8160042032163806,0.7013888888888857
asymmetric_bad_initial_first8,adds_01,spatial_without_latent,-0.08116883116882434,-0.512820512820511,0.4761904761904816,-0.6060606060605949,0.6060606060605949
asymmetric_bad_initial_first8,adds_01,remove_latent_without_spatial,-0.1488095238095326,-0.37878787878788955,0.0,-0.4166666666666856,0.0
asymmetric_bad_initial_first8,adds_01,remove_latent_with_spatial,-0.1275510204081769,-0.2840909090909065,0.0,-0.3125,0.0
asymmetric_bad_initial_first8,adds_01,interaction,0.02125850340135571,-0.2840909090909065,0.37878787878787534,-0.3125,0.4166666666666714
asymmetric_bad_initial_first8,adds_01,s0_l1_vs_residual,0.21304092732664515,-1.8589876033057908,2.638888888888886,-2.2601422882672884,3.148414802180019
asymmetric_bad_initial_first8,adds_01,s0_l1_vs_fp,-0.7750954402740291,-4.666003858830582,3.1352806732740883,-5.778776854132451,4.412669477513211
asymmetric_bad_initial_first8,adds_01,s0_l0_vs_residual,0.06423140351711254,-2.070230901704103,2.504478466794653,-2.5645471521941854,3.0787322631072502
asymmetric_bad_initial_first8,adds_01,s0_l0_vs_fp,-0.9239049640835617,-4.83337104814379,3.0123049100022703,-5.931560846560848,4.294087162837169
asymmetric_bad_initial_first8,adds_01,s1_l1_vs_residual,0.1106135927564651,-1.919652396214914,2.5044115971747476,-2.334431916463146,2.9628951084566033
asymmetric_bad_initial_first8,adds_01,s1_l1_vs_fp,-0.8775227748442092,-4.830532847196844,3.228151189088674,-5.914461392195792,4.578214493839492
asymmetric_bad_initial_first8,adds_01,s1_l0_vs_residual,-0.0169374276517118,-2.0265360879200207,2.3864121989122014,-2.417940805109931,2.8323166641159077
asymmetric_bad_initial_first8,adds_01,s1_l0_vs_fp,-1.005073795252386,-4.846922760210811,3.054779479242527,-5.936272885101028,4.375039036817891
asymmetric_bad_initial_first8,rotation_deg,spatial_with_latent,0.14139869751672762,-0.018329495014791152,0.2820314309366932,-0.05258759685792355,0.31959291148514757
asymmetric_bad_initial_first8,rotation_deg,spatial_without_latent,-0.024134536830676012,-0.1139538325048541,0.06586158092085945,-0.15143145403739566,0.09331355800558419
asymmetric_bad_initial_first8,rotation_deg,remove_latent_without_spatial,0.019683127010011958,-0.006535842784208245,0.05162618076189673,-0.016702839901366458,0.06209769009854978
asymmetric_bad_initial_first8,rotation_deg,remove_latent_with_spatial,-0.14585010733739168,-0.24786200420212853,-0.0018116556605029047,-0.27734542166382414,0.018764400043277226
asymmetric_bad_initial_first8,rotation_deg,interaction,-0.16553323434740363,-0.2710306856273773,-0.02670864980331774,-0.30013242605915724,-0.0077021585814181
asymmetric_bad_initial_first8,rotation_deg,s0_l1_vs_residual,0.2780721491610194,-0.6941977518994503,1.1279795289956207,-0.8981123707021679,1.296879120296818
asymmetric_bad_initial_first8,rotation_deg,s0_l1_vs_fp,4.7239834118927995,2.896804014153417,6.182530677473939,2.2741285476984157,6.6098160182999
asymmetric_bad_initial_first8,rotation_deg,s0_l0_vs_residual,0.29775527617103137,-0.6644320544843986,1.1441638663979505,-0.8626755738887931,1.3043487116680659
asymmetric_bad_initial_first8,rotation_deg,s0_l0_vs_fp,4.743666538902811,2.922321833776775,6.203461089379672,2.2902393192186734,6.623020284402509
asymmetric_bad_initial_first8,rotation_deg,s1_l1_vs_residual,0.41947084667774703,-0.6222565286592338,1.3194489992415972,-0.8393097433674946,1.4951258583473503
asymmetric_bad_initial_first8,rotation_deg,s1_l1_vs_fp,4.865382109409527,3.049771113362757,6.304724405076831,2.44938096607567,6.755426515204786
asymmetric_bad_initial_first8,rotation_deg,s1_l0_vs_residual,0.27362073934035536,-0.6996045837607927,1.146781363148726,-0.8933893535025115,1.3197365557717724
asymmetric_bad_initial_first8,rotation_deg,s1_l0_vs_fp,4.719532002072135,2.8948113603841215,6.186834800845327,2.3013765923093374,6.627347133598778
asymmetric_bad_initial_first8,center_mm,spatial_with_latent,0.18832780609240807,0.07328153134588558,0.3033254482898183,0.03394214021297783,0.3368821227758825
asymmetric_bad_initial_first8,center_mm,spatial_without_latent,0.21923510501730092,0.07053066191544603,0.36042373539830025,0.02853688156411133,0.40332314267620845
asymmetric_bad_initial_first8,center_mm,remove_latent_without_spatial,-0.010214962054991616,-0.058126468904299025,0.047530298951636955,-0.07232404824968793,0.06163233710438102
asymmetric_bad_initial_first8,center_mm,remove_latent_with_spatial,0.02069233686990124,-0.0842004357415913,0.1368722134774965,-0.10570500113289864,0.16243075962778672
asymmetric_bad_initial_first8,center_mm,interaction,0.030907298924892856,-0.05753578993556991,0.11939273347489798,-0.07783356660941386,0.1445552303369106
asymmetric_bad_initial_first8,center_mm,s0_l1_vs_residual,-0.9171346898535191,-1.8412419217438223,-0.02476042451468792,-2.0784996655955728,0.15332890353174994
asymmetric_bad_initial_first8,center_mm,s0_l1_vs_fp,-2.1833770918008035,-6.109859349967371,1.5930617955561899,-7.225564958635859,2.4471494578992385
asymmetric_bad_initial_first8,center_mm,s0_l0_vs_residual,-0.9273496519085107,-1.8594795736637006,-0.01694875559708188,-2.1010277213877915,0.15908061984038194
asymmetric_bad_initial_first8,center_mm,s0_l0_vs_fp,-2.193592053855795,-6.142151852409364,1.610953071170946,-7.262153944003843,2.4527147413498667
asymmetric_bad_initial_first8,center_mm,s1_l1_vs_residual,-0.728806883761111,-1.6531124104905341,0.18666951769273185,-1.9167464924833861,0.36823765497745065
asymmetric_bad_initial_first8,center_mm,s1_l1_vs_fp,-1.9950492857083955,-5.902329028445157,1.7694414608755533,-7.04055895709102,2.629663629062191
asymmetric_bad_initial_first8,center_mm,s1_l0_vs_residual,-0.7081145468912098,-1.6855000817264285,0.2639409542263033,-1.9594794146831989,0.47441816121082925
